document_id,publish_date,clean_title,authors,tags,category
627baf1e9a79479f379455aaqJVPDIrRRKml8vmjbV6XOA,2022-05-11 13:20:02,Путин поручил «Сириусу» поддержать талантливых детей в ДНР и ЛНР,['5e1ddee09a7947609de2f69b'],"['5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94', '55e5b14c9a79474ee29f8891', '58abcf539a7947f18bc079eb']",5433e5decbb20f277b20eca9
6261d0519a7947c50de06a3eTLPImfEyQyqNsoYMdPOdsQ,2022-04-21 21:55:20,Россию лишили статуса наблюдателя в Организации американских государств,[],"['5900101d9a7947641cc78e92', '5409f140e063daa0f408ad1d', '5409f3bae063daa0f408b3d8']",5409f11ce063da9c8b588a12
626258d69a7947e69378923cM4oBttypTDOh1o6sGAcz0w,2022-04-22 08:05:34,В Киеве раскрыли содержание показаний Медведчука на допросах,['6130a7379a79472aeb4546e3'],"['599ecfca9a79472da7fab0dd', '55e04a349a7947b6eb9d4f7f', '54533d81cbb20feefbeac1bb', '543f7ad2cbb20fa499a4c88c', '5453bd70cbb20fc93239beef']",5409f11ce063da9c8b588a12
628b09979a7947a106226dde_d6wt8e8TvesAsFE7OsNQg,2022-05-23 05:02:22,Pfizer и Sanofi отказались поставлять вакцины России по старым ценам,['619226fb9a7947e681606cc3'],"['592e5f309a7947a314111b5e', '5450ccc6cbb20f8bc5804d86', '55e7049d9a7947da71bb8b15']",5433e5decbb20f277b20eca9
623dbcbe9a79476d0da0be49ZNQc9vHsTpGOQy8Wmt3Fmg,2022-03-25 13:14:23,Генштаб не исключил штурма заблокированных украинских городов,['619226fb9a7947e681606cc3'],"['5409f198e063daa0f408ae6b', '5409f15de063daa0f408ada8', '5409f404e063daa0f408b50a']",5409f11ce063da9c8b588a12
624d046a9a794717a88ee4fdh0TY-pxuSRe3TY3DB39OCg,2022-04-06 03:46:43,«Коммерсантъ» узнал о неудачных попытках отбора присяжных по делу Фургала,[],"['5446dd97cbb20f3ad235a5dc', '54dc85829a7947798a412326', '5409f176e063daa0f408ae06', '5481ae73cbb20f8dfd3a9380', '54621178cbb20f4d7fa82574']",5409f11ce063da9c8b588a12
6285eda99a7947c01b05edb5oYQU2n1DRn6TFQQG5qsb4w,2022-05-19 07:18:37,Проект о всероссийском детском движении внесли в Думу в юбилей пионерии,['6130a7379a79472aeb4546e3'],"['56322c199a7947a9e656fb45', '5409f30fe063daa0f408b1f1', '5409f145e063daa0f408ad35']",5409f11ce063da9c8b588a12
628503d59a79477e7cc097b9T5qcL48GS6-cQeQc0J80Sg,2022-05-18 14:38:39,Новак заявил о договоренностях с Турцией по приему карт «Мир» в отелях,[],"['5409f3e6e063daa0f408b495', '5426a035cbb20f7903d4f89f', '566fc5be9a7947489131a95f', '54298881cbb20fe3a3d5bd80', '573d65e79a7947357d3212cd']",5409f11ce063da9c8b588a18
6256e7389a79474ddc118f3cu9I5x2-kTfyZWPDjwP_xcw,2022-04-13 15:11:21,ЛНР запретила работу мониторинговой миссии ОБСЕ с 30 апреля,['60fa94ed9a7947b7152c986a'],"['5409f1a2e063daa0f408ae94', '562bd6129a7947ada5e451e1', '5a19de899a7947ebd8144ec0']",5409f11ce063da9c8b588a12
62016a489a794727f43b9073m3TsnzowQDS5ExU9NcaIKA,2022-02-07 20:32:29,Разведка Нидерландов узнала о шпионаже России и Китая через LinkedIn,"['5e1ddee09a7947609de2f69b','604f2c199a79478ec0029eae']","['545b872acbb20f5be2fa8b67', '5409f3f1e063daa0f408b4bd', '5409f190e063daa0f408ae58', '5409f336e063daa0f408b236']",5409f11ce063da9c8b588a12
620f8a509a794781d1f9f4a5HEUEa_GCTgufU6vzy1wnPw,2022-02-18 12:52:23,Суд сообщил об отъезде брата Навального на Кипр,[],"['546c7d9dcbb20f0dbb4b758b', '5450c4f2cbb20fe5f23a195a', '5409f145e063daa0f408ad30', '5409f270e063daa0f408b0a8', '55110d0e9a79475861c1cbdb']",5409f11ce063da9c8b588a12
6208562a9a7947f7b7f4875aXtLzeuXfQ3mKvLhsWHndCA,2022-02-13 00:56:19,Четверо детей и двое взрослых погибли при пожаре в частном доме в Якутии,[],"['59353a479a7947a575bc1f87', '559293bd9a794751dc8399d3', '561dfd929a79471356d01c96', '5592b06b9a794719538d417d']",5433e5decbb20f277b20eca9
625c00199a79474fc4f822fbaTQbQe4ZRhePRBoBmSoBqw,2022-04-17 13:27:18,В Ливии два порта остановили отгрузку нефти,['6206513e9a79476587e1e14e'],"['5526abb59a79471fdede39b9', '5432f43ccbb20ff5b1ab5283', '5409f429e063daa0f408b5d3']",540d5eafcbb20f2524fc0509
620d0e049a79471b6d52736427P-SDCSR8myhQzfB8kL6A,2022-02-16 15:15:56,СК после обнаружения массовых захоронений жителей Донбасса возбудил дело,[],"['5409f37be063daa0f408b2ae', '5409f414e063daa0f408b55f', '556173839a794745570a649f']",5409f11ce063da9c8b588a12
6256bee29a794739b9ac5e2aP1UcSK7hTM6dlnKYd0rytw,2022-04-13 12:44:36,Роскомнадзор потребовал от «Яндекс.Музыки» удалить подкасты Би-би-си,"['5a9fa2e39a79470cd086f61a','613b28519a7947487b98a91b']","['557489a79a7947589df22273', '576d543f9a79473d835cb47c', '542580eacbb20f48618cb28b']",5409f11ce063da9c8b588a12
625d68609a7947bd05d0dae2PppFSQcwSeOMSYyoHhIKtg,2022-04-18 14:17:17,В Москве обнаружили мертвым бывшего вице-президента Газпромбанка,"['6206513e9a79476587e1e14e','59a9400f9a79470c57a3a420','5cc18fcd9a79473f104a314a']","['5409f425e063daa0f408b5bf', '542d4c4ecbb20faf2f73abda', '5409f15be063daa0f408ad93', '5409f20ee063daa0f408af99']",5433e5decbb20f277b20eca9
6251c4759a7947293afaa61fhXfCDKDYTVeyNHpPyhnnhg,2022-04-09 18:07:35,Россия и Украина провели обмен дальнобойщиками,['606dbb339a7947bd8e80a947'],"['5719f0409a79471199d3b420', '5632084a9a794778ecb1ff06', '5409f15de063daa0f408ada8', '5444f159cbb20f1b736b0303', '54257a93cbb20f012edf7750']",5409f11ce063da9c8b588a12
6277ce7a9a794727b8ddbc51n7tRQCbYS8KhMO0Ix7xs4A,2022-05-08 16:40:28,Трюдо прибыл на Украину с необъявленным визитом,['619226fb9a7947e681606cc3'],"['5409f15de063daa0f408ada8', '5409f1abe063daa0f408aeab', '578391f59a7947ed80dd3802']",5409f11ce063da9c8b588a12
624e8d2c9a79479dd1977cd5KH2ZxYkiSvSvxU2YzEdHLA,2022-04-13 04:01:31,"Глава HeadHunter — РБК: «Если и будут увольнять, то крайне неохотно»",['57e8dfc59a7947693823075f'],"['55928d5f9a794751dc830825', '5409f262e063daa0f408b095']",540d5eafcbb20f2524fc0509
6271149b9a7947b208b80b115hPnEPY8RcWfA234FZ4Mbw,2022-05-03 12:15:36,В Минобороны России сообщили о занятии ВСУ огневых позиций на «Азовстали»,['60bf2f0f9a79475cc856c5a1'],"['5409f198e063daa0f408ae6b', '543d3460cbb20f079e577c75', '58b6f4f29a79474561a7bc66', '5433b34ccbb20fc755c7f50e', '54a2689b9a7947335b710337', '5444f159cbb20f1b736b0303']",5409f11ce063da9c8b588a12
623dbdcc9a79476daf5857faTY3-vELBTSeqPjKvlW61rg,2022-03-25 13:11:05,Минобороны России назвало главной задачей полное освобождение Донбасса,['5a9fa2e39a79470cd086f61a'],"['5409f198e063daa0f408ae6b', '5409f15de063daa0f408ada8', '5409f37be063daa0f408b2ae', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
626e87379a79472674529678EJZ3h67_QECbGJEAPLkJYw,2022-05-01 14:27:12,Путин обязал госструктуры дать ФСБ доступ к информационным ресурсам,"['5edf68259a79470758e7ab2d','6131f8eb9a794718ca935648']","['58abcf539a7947f18bc079eb', '546c7977cbb20f489b11a3b0']",5409f11ce063da9c8b588a12
624467919a79476ff3317347VDJ3-kAoRmGNt0UjPyh79w,2022-03-30 16:17:53,Росстат оценил рост цен за четыре недели жестких санкций,['60f80a849a79476b9fdcd9ca'],"['5409f15ae063daa0f408ad90', '5409f294e063daa0f408b111', '5409f416e063daa0f408b573', '542ebbc0cbb20f35dc1f5305', '5409f3c2e063daa0f408b417']",5409f11ce063da9c8b588a13
62661c149a7947567cf692fbcLJf_p98T7Cg6TLieLPNTg,2022-04-25 04:01:58,Reuters раскрыл детали поездки Блинкена и Остина в Киев,[],"['545d4dcdcbb20fbc56178bed', '5409f37fe063daa0f408b2ba', '542b3d10cbb20f47c07dcb55', '5426c60acbb20f76518c3e4c', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e', '59e769ab9a794784016dbf12']",5409f11ce063da9c8b588a12
620a4dd99a7947017cab291dHog284O4Q1GXzivEwLTD9A,2022-02-14 12:46:19,Лавров ответил Путину на вопрос о переговорах с НАТО «шанс есть всегда»,[],"['5409f196e063daa0f408ae65', '58abcf539a7947f18bc079eb', '545c81a6cbb20fca592f6ed2']",5409f11ce063da9c8b588a12
6261c8bd9a7947bf464ea0dfRXKcbZOiT_OulMOczD0vVA,2022-04-21 22:05:30,«Коммерсантъ» назвал владельца бизнеса производителя Davidoff в России,['5bfd1d039a794755995093f8'],"['57c362859a7947a7100982e6', '55faec999a79474477751bae', '5409f29ae063daa0f408b141']",540d5eafcbb20f2524fc0509
623d8e5e9a794753f82c831fFS6FhOq9T_WoVzr_7oEfoA,2022-03-26 13:39:40,В чем причина нового обострения в Нагорном Карабахе. И почему Ереван ждет большей активности от российских миротворцев,['59fc552d9a794760b916c4c7'],"['546370b3cbb20fd4a15af908', '5464a374cbb20f1979867cf7', '5463608ecbb20f33d60816f2', '5adef5929a7947bbe6aab770', '54272933cbb20f0b0236068b']",5409f11ce063da9c8b588a12
620359ac9a7947c72f1879e2zruQeAxBQsy0WkobkCD8Cw,2022-02-09 06:59:37,Лавров потребовал от ООН начать трибунал против США из-за визовых проблем,[],"['5409f1b7e063daa0f408aec4', '5409f15ee063daa0f408adb0', '542a4aafcbb20feeac16f6d1', '58ca77679a794700b1e37f0a', '55dc8a529a7947cd370c3541']",5409f11ce063da9c8b588a12
628e015e9a79473221fa6cf5w9bEKe-kQoWLWZ8DBHyTtQ,2022-05-25 10:53:40,Власти Воронежской области снимут желтый уровень террористической угрозы,[],"['54d8bafe9a79476777b62b92', '5592b3819a7947d55bf52df4', '57ac93779a79473763b63f98', '542bd53dcbb20f3af2b429c6']",5433e5decbb20f277b20eca9
62664e0d9a794768a4c1d775JPulT2diR1yMCQ5XEo8pMQ,2022-04-25 07:34:43,Путин поздравил Макрона с победой на президентских выборах,['604f2c199a79478ec0029eae'],"['58abcf539a7947f18bc079eb', '58fda2219a7947718b2933e1', '54a3c6229a794763444bca90', '542b9eeacbb20f3d18a42d95']",5409f11ce063da9c8b588a12
628d3c089a79477ab7173095JFj-QvMSRF2l3g2ZNTi7zQ,2022-05-24 20:13:31,В Техасе 14 детей и учитель погибли при стрельбе в начальной школе,[],"['59d58b419a794740c86a78c8', '544ab66ecbb20f71ec42940d', '5409f15ee063daa0f408adb0']",5433e5decbb20f277b20eca9
627763829a79470e276de7a8uP7ECMYQS0OoBSo6c4LvKA,2022-05-08 07:02:15,Акция «Бессмертный полк» прошла в российском посольстве в Пекине,[],"['554e4e2e9a79478253a0a486', '5409f336e063daa0f408b236', '54dc849a9a79477970b4fbcc']",5433e5decbb20f277b20eca9
62472bb29a79477b7fe377f8Q_61MC9bQZuRub0uQl0BzQ,2022-04-01 17:29:33,Минздрав зарегистрировал первую в мире назальную вакцину от коронавируса,['60fa94ed9a7947b7152c986a'],"['54579d2dcbb20f99bc8c8cc1', '60cc2b489a7947b296493579', '5577f72f9a7947f6177effbc', '54255219cbb20f2271d3195c']",5433e5decbb20f277b20eca9
620e4f219a794708d583e688UMo08cRZQrqbnd-CccMl6A,2022-02-17 14:16:20,"Зеленский посетил передовую в Донбассе, где продолжаются обстрелы",['604f2c199a79478ec0029eae'],"['59e769ab9a794784016dbf12', '5409f37be063daa0f408b2ae', '5457db2acbb20f17cc6361ed', '543f70c2cbb20f824417ebc1']",5409f11ce063da9c8b588a12
620e31b59a7947802f372e38Ldb3nyrgTKC8AY2O8tJKyA,2022-02-17 11:42:38,Суд отказался арестовать блогера Била из-за найденного Instagram-аккаунта,[],"['54c0bb529a79478bb9a34e6c', '5409f145e063daa0f408ad30', '55110d0e9a79475861c1cbdb']",5433e5decbb20f277b20eca9
6263b9019a794754d507fdb3prrHPXtGQUu98W-lBU9CwA,2022-04-23 09:02:42,СК расследует деятельность «британских диверсантов» на Украине,[],"['5409f414e063daa0f408b55f', '55d8d3cc9a7947356a63c2bb', '5409f15de063daa0f408ada8', '5409f1afe063daa0f408aeb7']",5433e5decbb20f277b20eca9
625b17599a79471e0cbb6d0feYCU7V1vQieOQ_km1vsPpg,2022-04-16 20:36:56,Литва пообещала пропустить застрявшие фуры из России и Белоруссии,['5bfd1d039a794755995093f8'],"['5409f168e063daa0f408add3', '5409f170e063daa0f408ade8', '542d1e28cbb20f862ac2c1f6', '5409f1ffe063daa0f408af65', '5427c4e8cbb20f361f1dd67b']",5409f11ce063da9c8b588a12
62442d299a79475229e14d9a3LqF1CAmQ8CThiHpaJRLyg,2022-03-30 12:36:50,Forbes узнал о списаниях с счетов клиентов «Тинькофф» после обмена валюты,"['5a9fa2e39a79470cd086f61a','5d5be3429a79472e44c19a73']","['551017079a79475ada8509ce', '546f69a8cbb20fb826ba4baa', '5409f3bbe063daa0f408b3e0']",5409f11ce063da9c8b588a18
62696e7d9a794720b16cc527U6TuuIMeRumhCzA_mOVLGg,2022-04-27 17:11:15,В Приднестровье взяли под охрану все объекты государственной важности,['6206513e9a79476587e1e14e'],"['546227e6cbb20fd8d05686b3', '545e5dabcbb20f3647bb057f', '5444323ecbb20f0642a4120c', '5409f2fae063daa0f408b1c4', '5409f15de063daa0f408ada8']",5409f11ce063da9c8b588a12
62651eed9a79471ea0a0e55etA6UZqmBRmqEzvStbhUYfg,2022-04-24 11:02:56,Литва предложила ЕС ввести санкции против патриарха Кирилла,['5bfd1d039a794755995093f8'],"['550076029a794704385a5854', '5409f1ffe063daa0f408af65', '5409f294e063daa0f408b111', '5409f168e063daa0f408add3', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
61fcfdd89a79475b69776008mq9QlE9fTUuPjgO0tGgb0A,2022-02-04 10:28:09,Переговоры Путина и Си Цзиньпина в Пекине продлились три часа,[],"['5409f309e063daa0f408b1dd', '545a3205cbb20f9a2d044db9', '58abcf539a7947f18bc079eb']",5409f11ce063da9c8b588a12
62862ea29a7947df4a7de431a2sUm0IMRdCdQ4VBKsd0RA,2022-05-19 12:32:08,"Песков заявил, что будущее регионов Украины будут решать местные жители",[],"['545caa9ecbb20f366651641e', '5409f15de063daa0f408ada8', '545ce7a3cbb20f02192fb141']",5409f11ce063da9c8b588a12
6290b22a9a79472ef8edfe2b91oJdNBzSueliyMXx8QO3Q,2022-05-27 12:29:49,Джонсон заявил об ощутимом прогрессе российских вооруженых сил в Донбассе,['6130a7379a79472aeb4546e3'],"['5409f37be063daa0f408b2ae', '54bc460a9a7947264833234c', '54dc83a89a79477933cef2db', '5409f15de063daa0f408ada8', '573809129a7947949c3016fe', '54e1dd5e9a79476e54f58cdc']",5409f11ce063da9c8b588a12
626bc0899a7947eb061986abnYpZ8Ak0SkaYhb7tIWSMhA,2022-04-29 11:32:25,В Кремле заявили об отсутствии новостей при переговорах с Украиной,['5edf68259a79470758e7ab2d'],"['621a3d0c9a794728d449ae5e', '5409f309e063daa0f408b1dd', '545caa9ecbb20f366651641e']",5409f11ce063da9c8b588a12
626c761f9a79472dc5c934d0bXNBPtJHTyGhe9i2ZyjtCw,2022-04-30 01:25:00,Генерал ФСБ получил шесть лет колонии за срыв госпрограммы,['61309cc39a7947257ab1d378'],"['54264cfccbb20fb98e84336f', '54787519cbb20f1fd66203fa', '5409f401e063daa0f408b500', '5409f145e063daa0f408ad30', '5409f3a7e063daa0f408b368', '542a7b08cbb20f28f0bf09b1']",5433e5decbb20f277b20eca9
627caf669a7947e9e1054ce0x9YL4pjbQcimD9V_M20ijA,2022-05-12 07:03:06,ФСБ отчиталась о задержании готовившего взрывы жителя Курской области,[],"['5409f401e063daa0f408b500', '54dc84879a79477970b4fa8e', '543ec15ecbb20f6e1fde87aa', '561b9b809a79477d059b9baa', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
624824579a794730a9ddeec9YVJGOPPSSJiIwvd1k2Yl9g,2022-04-02 10:56:32,В Киевской области погиб украинский фотограф Максим Левин,['619226fb9a7947e681606cc3'],"['5409f15de063daa0f408ada8', '5433f8cacbb20f1662a20a83']",5409f11ce063da9c8b588a12
62490f249a794764e113f877KT4dtnUNQA-IkQc4VfiGTQ,2022-04-03 03:13:27,Глазьев предложил передавать предприятия ушедших компаний сотрудникам,['60bf2f0f9a79475cc856c5a1'],"['5437cbeecbb20f277751dbb0', '546240cdcbb20f8a5c90571b', '5409f15ce063daa0f408ad9f']",5409f11ce063da9c8b588a13
623c53029a79473bffe9143eaaLJ2mf3QPO9Cajhg92k8w,2022-03-24 11:18:37,На Совбезе с Путиным обсудили «медлительность Украины» на переговорах,['6130a7379a79472aeb4546e3'],"['58abcf539a7947f18bc079eb', '5436346acbb20f86b01e0401', '5409f15de063daa0f408ada8', '55ba51be9a794739e1610c32']",5409f11ce063da9c8b588a12
6273e8489a79471e01829168Z0thYueHTIyohnxHLBTxrA,2022-05-05 15:52:08,США вывели из-под санкций против России сделки с авторскими правами,['5e1ddee09a7947609de2f69b'],"['5409f24ee063daa0f408b054', '5463e5b9cbb20f877fdedd71', '5409f15de063daa0f408ada8', '55928d429a794751dc830532', '5409f29ae063daa0f408b14b', '5409f413e063daa0f408b550', '5462b1aacbb20f297ed013b0']",5409f11ce063da9c8b588a12
6246ab709a79473fd0203043QoFY4XhtSGe_ADasY_zktA,2022-04-01 07:55:07,Минобороны сообщило об уничтожении 6 военных складов Украины,['5f106dd79a7947e2d2c14f68'],"['551709d89a79477785992f1a', '5409f198e063daa0f408ae6b', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
620895ee9a79470219464188PToMLsowQJmBK3ImXnbh1A,2022-02-13 05:46:32,Глава МИД Турции призвал Запад к осторожности в заявлениях об Украине,[],"['5426a035cbb20f7903d4f89f', '5409f15de063daa0f408ada8', '56606a4c9a7947f8f61dfd50']",5409f11ce063da9c8b588a12
625c0d5d9a794753ad5ac475a3bU4W0xTLWe1GgM6TnF3g,2022-04-17 13:05:19,«Волга-Днепр» совершила первый грузовой рейс в Азию по заказу Москвы,[],"['5650616e9a7947583fa113f6', '54808294cbb20fa3ce0d33c2', '5409f403e063daa0f408b506', '5409f23ee063daa0f408b023', '5409f23ce063daa0f408b01b']",540d5eafcbb20f2524fc0509
623749e49a79470797badae5qkPlGr-qQwO9LmBRDDi76g,2022-03-20 16:30:44,Зеленский сравнил провал переговоров с Путиным с третьей мировой,[],"['59e769ab9a794784016dbf12', '58abcf539a7947f18bc079eb', '59daf8769a7947e03dc50099', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
6281ead09a7947e142e6ef74qkDS9gcxTDK3Y3zmz7pWGQ,2022-05-16 06:46:13,В Латвии пройдет шествие против «советского наследия»,[],"['5409f1ffe063daa0f408af66', '56fe7d009a79470a9d4371a5', '554331739a79473b1b644040']",5409f11ce063da9c8b588a12
6237a3729a79471e2b29f5baaNj97_FcR6GdLBaCEtC_eQ,2022-03-20 22:11:56,Минобороны назвало время открытия гуманитарных коридоров из Мариуполя,[],"['543d3460cbb20f079e577c75', '621a3d0c9a794728d449ae5e', '5444f159cbb20f1b736b0303']",5409f11ce063da9c8b588a12
621a39ba9a79472784f029d4laWXNqItT8yaCDs-lr4Edw,2022-05-04 13:20:23,Какие места на Украине взяли под контроль российские военные. Карта,[],"['5409f191e063daa0f408ae5c', '5409f1a2e063daa0f408ae94', '5409f15de063daa0f408ada8', '5409f140e063daa0f408ad1d', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
624597c59a7947d6bf90a932ERaLPBsrQkKmsIwdYjgDxg,2022-03-31 12:48:45,"В Киеве заявили, что Москва «уничтожила почти все оборонное производство»",['5a9fa2e39a79470cd086f61a'],"['5409f15de063daa0f408ada8', '5409f168e063daa0f408add2', '5409f140e063daa0f408ad1d', '621a3d0c9a794728d449ae5e']",5409f11ce063da9c8b588a12
626a42fe9a7947575e4086ffHyfZ_98yTmiFYpRBGI9GFA,2022-04-29 09:35:14,Иностранцы оказались владельцами каждого восьмого коммерческого объекта. Но массовых сделок в Москве по их продаже пока не ожидается,['5b03d0549a794754c8b8279d'],"['5592a7409a794719538cf0da', '5464cc2ecbb20f8bf600dbd6', '54c0cbfc9a79478e0c45ffa8', '56284db29a794744306b8663']",540d5eafcbb20f2524fc0509
6288ae7b9a79471ee75b3af9Y4AvaSLmTSOmJEcmLcn10Q,2022-05-21 09:54:51,В России второй день подряд выявили более 5 тыс. случаев COVID,[],"['5577f72f9a7947f6177effbc', '56a88f629a7947f5e7e9ce5f']",5433e5decbb20f277b20eca9
623b32609a794761bc20d5bbT_bSUOziTsSg1KF7unM_Kw,2022-03-23 19:07:15,Зачем Россия решила перевести расчеты за газ в рубли,"['54254690cbb20fa485b88cc9','619b93349a7947b514905d23','60e7ece89a794745e9fbf532']","['559291699a794751dc836a17', '542d2d97cbb20fc67faf1128', '5409f23ce063daa0f408b01b', '58875dba9a7947daf6fbda12', '5409f15de063daa0f408ada7']",5409f11ce063da9c8b588a13
6286612c9a7947fa1f64a95ctdCgU-WfRQ2Fx7g5RX9pPQ,2022-05-19 15:30:26,Главы Генштабов ВС России и США пообщались впервые с начала спецоперации,['6130a7379a79472aeb4546e3'],"['5444dcc5cbb20f4dc673525d', '5409f140e063daa0f408ad1d', '5409f15ee063daa0f408adb0', '5409f309e063daa0f408b1dd']",5409f11ce063da9c8b588a12
61f9a8959a7947b0049e3012QkQXjqOoTg29fPOdjoZF6A,2022-02-01 21:40:12,Bloomberg сообщил о предложении США России по «Томагавкам»,[],"['5a1265529a79476250622254', '5409f195e063daa0f408ae63', '61c4adf49a794711387ad6ed']",5409f11ce063da9c8b588a12
620f3f8f9a79475b6ae004c06dzvBzH3QaSPfnaXdj8LZA,2022-02-18 07:17:50,«РИА Новости» узнали о применении в Сирии новой версии дрона «Ланцет»,[],"['5571e7579a7947d2f16316d4', '5409f1c0e063daa0f408aedd', '5409f264e063daa0f408b09a']",5409f11ce063da9c8b588a12
6290b8009a7947311d9f42c7dWF1HT8gT_mgkEdi0AF4yg,2022-05-27 12:15:19,"Мишустин сообщил о возвращении 85% ИТ-специалистов, уехавших за рубеж",['5e4663219a794736af922488'],"['554bee069a794702d9f66096', '55928ba99a794751dc82e1e9', '54f80ba69a7947200969dd41']",5433e5decbb20f277b20eca9
6204f21b9a79476340076099hCWHG_r5QuC7_vEIDy4UDg,2022-02-10 11:22:02,В Белоруссии заблокировали TJournal,"['541953f5cbb20f219c67bf00','60b8f9c69a79473345febcbd','5b4c70ae9a79472e05ca3037']","['59e769a49a794784016db48d', '542d1e28cbb20f862ac2c1f6', '543e9ac9cbb20f2f475c02e6']",5409f11ce063da9c8b588a12
62081e509a7947e8520d2892QkJtX-Y7TPu9Rfr2czRZzw,2022-02-12 21:24:32,Премьер-министр Украины предостерег граждан от панических настроений,['604f2c199a79478ec0029eae'],"['5409f15de063daa0f408ada8', '54534ee5cbb20f1f55593865', '5883d50f9a7947eac61a7dc5', '5409f140e063daa0f408ad1d']",5409f11ce063da9c8b588a12
620130559a79471267cbd748_t0RziB2Tz68DDbn5hf6qg,2022-02-07 15:33:50,Встреча Путина и Макрона в Москве. Прямая трансляция,[],"['58fda2219a7947718b2933e1', '58abcf539a7947f18bc079eb', '54365ce9cbb20fecb0becca6', '5409f15be063daa0f408ad93']",5409f11ce063da9c8b588a12
6204fbd29a794767e4d462afSUUtJThhTe2CP2UNXIBAyQ,2022-02-10 12:33:48,Генсек НАТО сообщил о письме Лаврову,[],"['544f87c8cbb20f9821503f7f', '5409f196e063daa0f408ae65', '545c81a6cbb20fca592f6ed2', '570cfb6a9a7947e49da86d6e']",5409f11ce063da9c8b588a12
625740389a79476cc787592eQJzaTrbASEOfYxZiRxbJpQ,2022-04-13 22:07:48,Байден и Зеленский обсудили новые санкции против России,[],"['5409f15ee063daa0f408adb0', '5409f15de063daa0f408ada8', '546e40e7cbb20f1d52dbaa55', '59e769ab9a794784016dbf12', '5409f294e063daa0f408b111']",5409f11ce063da9c8b588a12
6203d6d59a794707737026baPKFS4ORkQuiUg4aRSFtyEw,2022-02-09 15:23:15,"Во Франции загорелась фабрика, где печатают деньги",[],"['547d7d9dcbb20f7523b7e862', '567a9be69a7947af9d0e7023', '5409f15ae063daa0f408ad8a', '559293bd9a794751dc8399d3']",5433e5decbb20f277b20eca9
62843acd9a79472ff26f98eaP1mge6yDRmiJllQGp1Rd2w,2022-05-18 00:29:45,Правительство Венесуэлы возобновило переговоры с оппозицией,['604f2c199a79478ec0029eae'],"['543f0f6ccbb20f559a3b96c4', '5409f309e063daa0f408b1dd', '5409f294e063daa0f408b111', '55928da39a794751dc830f15']",5409f11ce063da9c8b588a12
626a70ee9a79476d957e5a4aiSReGtxSQOm-ugPDldzKuQ,2022-04-28 11:48:08,Бывшая глава комитета по туризму Петербурга возглавила «Роскино»,[],['59e99f6b9a7947604263a43e'],5433e5decbb20f277b20eca9
6267bc439a7947f595d884d3mOEGe-aQRDaFEd6gf6n2lw,2022-04-26 10:38:05,Генпрокурор предложил запретить демонстрацию экстремистской символики,['5bfd1d039a794755995093f8'],"['54494c35cbb20f6af303476d', '5460c31ecbb20fc027d2e223', '56fe2ef29a794780a5c4aeb4', '5409f384e063daa0f408b2c2', '561bd4299a7947cce093c9f7']",5409f11ce063da9c8b588a12
62663e969a794760d2a55617xmSnQtUDTgWhSRdWLHe0qA,2022-04-25 07:23:52,В Японии старейшая женщина в мире умерла в возрасте 119 лет,['57f797ee9a7947a5681d187e'],"['5409f15ae063daa0f408ad8c', '59e769989a794784016d9e5b']",5433e5decbb20f277b20eca9
624baaf69a79472b39a6036f03uqbVtkQkW6scML3I_PRA,2022-04-05 03:07:54,Постпред США при ООН заявила о необходимости исключить Россию из СПЧ,['5e4663219a794736af922488'],"['5409f1b7e063daa0f408aec4', '55c996bb9a7947a85d7b358a', '5409f15ee063daa0f408adb0', '5409f140e063daa0f408ad1d']",5409f11ce063da9c8b588a12
623c9b3c9a794708e429b3b6P0y66HW2TwCmC5pTg51c4g,2022-03-24 16:29:21,"Кадыров сообщил, что чеченские силовики заняли администрацию Мариуполя",['5e1ddee09a7947609de2f69b'],"['5462352bcbb20f235c8efea8', '543d3460cbb20f079e577c75', '54e963e49a7947064ed50a58']",5409f11ce063da9c8b588a12
6250ea289a794778ac45bb4eyr2egk9aS8metJvjW19dFw,2022-04-09 02:13:55,Байден обсудил с президентом ЮАР продовольственный кризис в Африке,[],"['544621f7cbb20f4abbd95d36', '5425a76dcbb20fce469cf538', '559293969a794751dc8396bc', '546e40e7cbb20f1d52dbaa55']",5409f11ce063da9c8b588a12
6243215b9a79478518f53254XvG2l9VhT7ym1c3JrHn4fA,2022-03-29 16:03:05,Кадыров заявил о желании «зайти в Киев и забрать его»,['6130a7379a79472aeb4546e3'],"['5462352bcbb20f235c8efea8', '5409f15de063daa0f408ada8', '5426c60acbb20f76518c3e4c', '5409f29be063daa0f408b157']",5409f11ce063da9c8b588a12
